nMillisecondsElapsed,nBlue,nGreen,nRed,nAlpha,nIr
30223,0.364214483567302,0.500000828091406,0.418629491762353,0.392574553248024,0.26474250083379
30278,0.391953072973273,0.363891189669105,0.500001706889166,0.418049687149655,0.265633807219585
30346,0.419036820975675,0.39269182305143,0.364607649630352,0.500002527586532,0.268016077635011
30415,0.5,0.418456378267329,0.391818973338824,0.364826596193432,0.268080333547106
30480,0.417567910555087,0.391127677028837,0.363784212360125,0.500002554062931,0.268036854791766
30539,0.363638806394999,0.50000000000001,0.418049805175114,0.39138568089608,0.266508247117492
30608,0.499999999999988,0.418015219146205,0.391581106784716,0.363771727723615,0.268941599959475
30673,0.416714132916597,0.390753042135026,0.363143242359692,0.500002529803738,0.269158759149362
30740,0.390488866375338,0.362104748793205,0.500000855498544,0.416733032161376,0.267693654737726
30808,0.363308984122816,0.500000805425619,0.417000379424005,0.390911714120457,0.265646232696051
30872,0.416889379760555,0.390737349573119,0.363347154995934,0.500000807725328,0.265189328643256
30934,0.390489478147796,0.362731891184444,0.500001629457599,0.416680594545318,0.266751688441978
31003,0.500001637698031,0.417294083337347,0.391221086386358,0.363659329200343,0.266956855909849
31078,0.500000791992855,0.417084967612359,0.390714156468711,0.362917066323879,0.263782259099962
31145,0.500001586744205,0.416595782928949,0.390547119434273,0.362341498425052,0.263999541668049
31217,0.499999999999964,0.416909924448089,0.390729809543263,0.363148460171128,0.265292068867103
31283,0.362941641693547,0.50000079791777,0.416758575254458,0.390621003857079,0.265930823491944
31342,0.390485321110969,0.362816841444657,0.5000016260674,0.416567826035058,0.265645325666362
31415,0.416486768672519,0.390431907325753,0.362725167637307,0.499999999999953,0.266237523347257
31475,0.500001572493069,0.416911738535312,0.390800066454886,0.363418965051328,0.26382428083907
31535,0.39070982138665,0.362459184015811,0.499999999999988,0.417019727661462,0.265336949649945
31610,0.390879947107557,0.363689290228519,0.499999999999988,0.417079326728257,0.262764787932148
31677,0.363016684941034,0.500000816259078,0.416460517667682,0.390435659740584,0.266376149253473
31735,0.499999999999954,0.416564471803982,0.39056003898726,0.362685869784196,0.265965875804275
31810,0.500000799868526,0.416660341457137,0.390603548316652,0.362761907306493,0.264329967987776
31879,0.500000799868526,0.416358413556503,0.390321868038038,0.362634450457143,0.263202774763699
31938,0.390522745937498,0.362851105379822,0.499999999999988,0.416780374066016,0.264439736942263
32000,0.500000799868526,0.416639244355233,0.39061757275262,0.362871705929601,0.26303648871583
32082,0.36281992706747,0.500000799316693,0.416295484688472,0.390272413731533,0.265397227406917
32140,0.390320657810587,0.362750610721946,0.500001627208888,0.416694394658847,0.265664679159131
32211,0.500000811490502,0.416822030852505,0.390836085263888,0.363508394870651,0.263136633373353
32271,0.500001595859863,0.416495568785306,0.390316348968201,0.3632041760792,0.266146169171368
32335,0.500000799868526,0.416248689477757,0.390237800862011,0.362751527361924,0.264566366279091
32409,0.363346911697835,0.500000775657304,0.416780082220195,0.390855943550294,0.263059911483039
32484,0.5,0.416341003030345,0.390295101177856,0.362442521120529,0.263948063260841
32545,0.499999999999997,0.416544750254859,0.390311422083984,0.363075260753341,0.265111721501
32608,0.500000824659152,0.416409896318704,0.390408638135861,0.363185165487259,0.264714168835845
32672,0.499999999999963,0.416268892579478,0.390072357281235,0.362369762556305,0.263828679588697
32743,0.500001613723264,0.416780180116341,0.390601331990463,0.362929090434094,0.26431632725526
32804,0.416937920156917,0.390872755978084,0.363612854448399,0.499999999999964,0.262656447391038
32868,0.500001595859863,0.416463704240819,0.390255001086501,0.362647815493336,0.265506339538988
32939,0.500001595859863,0.416384242946799,0.390313803013321,0.36250741402818,0.264380999044729
33004,0.500001595859863,0.416529945586512,0.390376279213426,0.363176741949775,0.263868841694897
33075,0.500000000000002,0.416119399438498,0.390148183343979,0.362445052620446,0.263352991557313
33152,0.390317715626088,0.362664929461395,0.50000082479113,0.416481577399545,0.26666296018124
33223,0.500002442792495,0.416505490410439,0.390551489601173,0.36327716114658,0.265339863143465
33279,0.499999999999857,0.416542249891695,0.390633215313264,0.363766826495313,0.263850807750293
33342,0.500000000000012,0.416800441409474,0.390692800561904,0.363141915514495,0.262959483691394
33403,0.390133234398563,0.362902291392034,0.50000163797802,0.416346893452415,0.265157043265826
33471,0.500001648909987,0.416248959848266,0.390126594960334,0.363151560350315,0.265048062505398
33541,0.50000000000005,0.416528775697587,0.390565551955413,0.362954749228883,0.264959542780638
33606,0.362762503579204,0.500000855357816,0.416748117474725,0.390652091454919,0.265295722549381
33667,0.499999999999997,0.416510627249966,0.390464699799492,0.362820433175943,0.264332410718854
33736,0.415773506403641,0.389849793766769,0.362088311122584,0.500002621335256,0.266146137661888
33807,0.500000000000012,0.417155511365707,0.390791357036813,0.363414490359617,0.26645349256408
33867,0.362487598859837,0.500002686190629,0.41695399725025,0.390502493799443,0.26421404248675
33933,0.500000891751555,0.416606081371331,0.390315124650917,0.362176192880705,0.267949251331228
34006,0.362045351794241,0.500000896548078,0.416477411147439,0.390121058243513,0.269882006884335
34065,0.390086583515363,0.362365658220093,0.500000000000054,0.416588438656876,0.269947404351129
34131,0.5,0.416756103591641,0.390140002343755,0.362620804119447,0.269699392633453
34193,0.50000218808363,0.416817134417724,0.390434603970781,0.362532593788407,0.274449827445099
34243,0.5,0.415500178501513,0.388983397951659,0.361203220887876,0.274226580423516
