nMillisecondsElapsed,nBlue,nGreen,nRed,nAlpha,nIr
14459,0.499999999999998,0.411197090250763,0.38606429560198,0.346715187673995,0.210178559061919
14686,0.500002394897919,0.410983619742878,0.386115446372547,0.345669769998262,0.215455060713893
14739,0.499999999999967,0.410210456021072,0.385228084867872,0.344281636190693,0.209948712008577
14883,0.410440996825443,0.385986105767198,0.345721663650459,0.500000000000047,0.218113339165705
15035,0.410097513222463,0.385423153210391,0.343968072949529,0.499999999999988,0.213441830093074
15103,0.500001534917451,0.410674031274797,0.385858934279708,0.345072786445224,0.21025401579438
15216,0.500002293565123,0.410910514313221,0.386227679799763,0.345087504879734,0.209753131217238
15343,0.500001548434709,0.410723905398114,0.38604667001691,0.344427771134569,0.211014169842121
15451,0.500001549953577,0.411127227769167,0.386620370477878,0.345502193607697,0.215940134641031
15558,0.386213769161048,0.344695759054875,0.500001566187582,0.410635194829905,0.210750151478159
15624,0.386648616841379,0.345805511164413,0.500000804325592,0.411289819455267,0.211021606364949
15799,0.500000000000038,0.41106274524843,0.386702502373726,0.344376326336663,0.216048933861891
15849,0.500001550451867,0.410945313549155,0.3865014310188,0.344561150674936,0.215798045757345
15903,0.499999999999998,0.410466869123132,0.386254018643474,0.343918352413057,0.215994932940554
16002,0.500001550451867,0.410883684711868,0.386402730288758,0.344007791414138,0.2150566968948
16054,0.500001550451867,0.411174415363766,0.38681425450224,0.344746750311939,0.216692826493892
16149,0.499999999999998,0.410551678549113,0.386453880986088,0.344329141576299,0.213999485547734
16207,0.500001529901486,0.410750087106426,0.386423611806622,0.34363544471989,0.214084140320922
16264,0.34357039304404,0.500002351290787,0.410627531101277,0.386333476620987,0.212200571213656
16348,0.499999999999955,0.411131363293456,0.386860756132778,0.343605504427529,0.213715842262135
16437,0.387054211664727,0.344303066925167,0.500000799572706,0.411350183548683,0.216585320111519
16519,0.500001533899651,0.411378249305603,0.387169990066399,0.344217151925067,0.212422409591277
16623,0.499999999999999,0.411189139346711,0.386827896246635,0.344083574561013,0.214597441613281
16674,0.386785190634804,0.343456491403969,0.500001555719939,0.411106521665315,0.212948649365636
16754,0.500001568192022,0.411131120174501,0.387063310491113,0.343488508609684,0.21580836020621
16852,0.500001510927851,0.410917250857397,0.38666080439192,0.342403891800203,0.21219086451515
17026,0.38672811588552,0.342839751905256,0.500001555719939,0.41092727225337,0.210405028716205
17091,0.499999999999999,0.410128439676878,0.386158161512673,0.340879471917049,0.213526747907038
17158,0.500001568192022,0.411235011505098,0.386984081317029,0.342859980198765,0.215498234296264
17231,0.500000000000043,0.410881369085829,0.386585969566594,0.342088295660545,0.214927942512325
17317,0.500000000000011,0.411187672574832,0.386905488342896,0.342897006688693,0.220475947707309
17477,0.499999999999999,0.411402616214092,0.387134484480816,0.342970454557989,0.214386084527678
17536,0.499999999999955,0.411023872991437,0.386663549000812,0.341973451574797,0.212117099043085
17586,0.500001548434709,0.410385126652787,0.386236076621127,0.340527369136964,0.213888158952035
17681,0.499999999999989,0.410236650782681,0.386072089127564,0.340259571501179,0.209696147359349
17760,0.499999999999966,0.410825390331016,0.386448455794206,0.340392279947367,0.210535920127485
17884,0.499999999999989,0.410080150602051,0.386117644416504,0.340054682402789,0.211510517358973
17960,0.500001491244586,0.41044917187259,0.386338962877066,0.340852353197953,0.210933292879285
18053,0.499999999999965,0.410598683974202,0.38657998865681,0.34044839530079,0.218734814785859
18183,0.499999999999965,0.41033856394249,0.385993613060029,0.340132156511948,0.217326302993059
18257,0.386397151445264,0.340127630481844,0.5,0.410586393991212,0.210013105523398
18326,0.500000000000009,0.410336544747288,0.386273243614912,0.340861501322925,0.215228808395773
18484,0.410791280269925,0.386689114995713,0.341009164663234,0.500002427265804,0.219430917775169
18554,0.500002327300522,0.410830333789293,0.386833055906219,0.340981090946709,0.214817299960238
18757,0.50000080003304,0.410668638435155,0.386319709836595,0.339694801815353,0.219348864405536
18821,0.386409957454316,0.340053318017853,0.500000769764336,0.41048278745816,0.20907204264075
18950,0.500000739619381,0.410265807314725,0.386264150677313,0.340182501259012,0.206740142579539
19056,0.339875989259099,0.500002336260281,0.410349621697406,0.386352357654406,0.205430003795165
19185,0.33913036118581,0.500000000000044,0.410156981244759,0.3860913721657,0.20589734367088
19418,0.386024165941999,0.340180587406921,0.500000000000043,0.410122650033039,0.209972347965449
19551,0.33904631662995,0.500000790620099,0.410456345653105,0.386494840936481,0.205649387075353
19655,0.410465729476334,0.386271225732074,0.339264960049668,0.500001554926314,0.208433379038998
19721,0.500000000000011,0.410827909193377,0.3864575069648,0.33985667583973,0.211174984921839
19778,0.500002323176719,0.410917037149164,0.3866359767489,0.339998331000087,0.214413338695613
19854,0.386575085892847,0.339169793658245,0.500001549548076,0.410508969310646,0.208568326967631
19922,0.386485188102769,0.34009413220158,0.500001590135789,0.41055016585319,0.211168281821674
19983,0.385978887528695,0.338231967104082,0.500001528591567,0.410181530540949,0.201975928968437
20117,0.499999999999961,0.410982631319165,0.386835002294775,0.340837645965006,0.212682052153796
20276,0.499999999999965,0.410896454171701,0.387029200795727,0.339806258276477,0.208590084652224
20471,0.500001495150409,0.410034595468473,0.385930785130246,0.336849997494182,0.204695432875762
20526,0.337084511214281,0.50000077519496,0.409596704708644,0.3857000190975,0.202218016252335
20737,0.386014206618262,0.338117761940944,0.500001539605924,0.410090055900439,0.210226208939472
20801,0.408711109910791,0.384777802781605,0.334840252111504,0.500000000000036,0.198965754350719
20859,0.500001498825994,0.409842274667683,0.386029778598171,0.336926701088908,0.199679025805781
20929,0.5,0.409945990088362,0.38605647169566,0.337074782953512,0.205415929403958
20987,0.408484580115256,0.384583768137712,0.334967597819624,0.500000000000036,0.201868684765436
21039,0.410100011159116,0.385947266801558,0.337686396263431,0.500002362549033,0.212903768044485
21120,0.385277858642316,0.337097210859706,0.500000779828993,0.409442694508897,0.201451011909893
21296,0.500002402877777,0.410003111624404,0.385858697583437,0.336890215792105,0.211948161972941
21358,0.500000000000002,0.409627105384381,0.38564071949664,0.336139623361285,0.20780421054186
21448,0.385466848108374,0.335968312832516,0.500000779828993,0.409190340352631,0.203173671940198
21500,0.500002304531193,0.409684413215589,0.385718390222865,0.337076393919129,0.20317454435546
21614,0.385691313480335,0.337168651076623,0.500001574394488,0.40930536767327,0.199793088937625
21718,0.408794707020789,0.384893930454747,0.33570709751722,0.500000000000036,0.198214041568921
21787,0.500002289253625,0.409390564667023,0.385163943274478,0.335669091101927,0.197702270103745
21884,0.33663761859448,0.500000800288682,0.410112677175529,0.38603461694867,0.206600802308878
22020,0.499999999999991,0.410135410371863,0.385944484792442,0.337268771057164,0.204022025495165
22164,0.500000000000002,0.409213336519862,0.385448879060487,0.336427088489871,0.207373473923154
22223,0.499999999999965,0.40946844400373,0.385341973757393,0.336540810377831,0.202057111523562
22289,0.500000000000002,0.409091532544166,0.385137202567508,0.335768022272679,0.20632697681191
22349,0.500000000000002,0.409293997734799,0.385409553846869,0.336216148458272,0.204787309844145
22421,0.500000000000002,0.409319504592403,0.385351743538826,0.336899644321828,0.207928623980878
22517,0.500002301477042,0.409120668657834,0.385187416312954,0.336142846617178,0.200995973635194
22656,0.500000000000011,0.409239119938457,0.385198916464318,0.335576540286171,0.201494011326234
22869,0.500002402877777,0.410137314217292,0.386057368638482,0.336744402624909,0.20743503835844
22928,0.500000000000002,0.409400593390437,0.385526272822941,0.336816466639262,0.208415528180458
23022,0.38530278828306,0.336305331085161,0.500001497856553,0.409027723636594,0.196006393663114
23094,0.33553461136636,0.500000750067627,0.408815189339233,0.385148499135421,0.19542958088671
23145,0.500000783799488,0.409023534884927,0.385235688313946,0.336831508844224,0.202385814727834
23197,0.500000000000035,0.409304741790924,0.385303237880705,0.336387225372692,0.203436250265011
23254,0.5,0.409466343093049,0.385495655646756,0.336058275380025,0.205141373547776
23385,0.385209674378512,0.335790944537459,0.500001578987242,0.408987110660817,0.198508633590272
23515,0.499999999999966,0.408953631728283,0.384844765461824,0.335300049232789,0.198239899861739
23566,0.500000775647987,0.409257140202439,0.385282717488684,0.335710469205104,0.199016067850942
23739,0.500000775647987,0.40926262531934,0.385403674456988,0.336233113196348,0.196054040132353
23792,0.334724460303883,0.500001548742352,0.408857082461142,0.38501586504327,0.198903326641941
23990,0.335819837375342,0.500001540344784,0.409130038873061,0.385246683085356,0.197876886308955
24067,0.500000797968713,0.409561540089367,0.385493644971693,0.336705294625174,0.20344321737568
24152,0.499999999999953,0.409565417490118,0.385677342638437,0.337814516872523,0.211901085478415
24219,0.500000000000036,0.409708544595723,0.385879026572765,0.337513417671857,0.205393313484457
24383,0.337253519269962,0.49999999999996,0.409405253174186,0.38575495107447,0.208733189630652
24630,0.386291277315203,0.338917592117386,0.500000834236615,0.410053580506171,0.211564512449777
24765,0.50000000000004,0.410565307399208,0.386855985397966,0.339243117172223,0.216658276943995
24818,0.385838388236865,0.337817928376444,0.500000834236615,0.409765671926588,0.2109366024906
24887,0.500001582767168,0.409278224357384,0.385595055996695,0.337333128172742,0.209402951410095
24956,0.500001596267716,0.409863728210484,0.386262702222811,0.338436989742761,0.203124152611498
25008,0.385554347810728,0.337526346266471,0.499999999999953,0.409347460192548,0.213044816498961
25087,0.500000000000003,0.408827481722385,0.385125562703239,0.335346134256719,0.199293064575152
25151,0.500002456135673,0.410470637088269,0.38676278006264,0.339284097179982,0.208739630150719
25200,0.500002456135673,0.410540556368459,0.386591391740069,0.338665768839376,0.212439787706605
25363,0.500001622583154,0.410246245641171,0.386433967777507,0.33825800691593,0.209222415557059
25425,0.500000000000038,0.409894184382993,0.386274714052653,0.33839166675055,0.204567124212084
25601,0.500000797968713,0.409229698368003,0.385351164070519,0.337009487447867,0.207024698932364
25660,0.386723890516353,0.339347207474446,0.500001686144896,0.410490722262467,0.215426369134327
25779,0.410847261197487,0.386900970087962,0.340318062391678,0.500002473143785,0.215132043215215
25885,0.410641195893632,0.386691958331303,0.339056705589735,0.500002473143785,0.214411727894878
26011,0.500001682717423,0.409635191439316,0.385847461240204,0.33808974274762,0.215170569820577
26068,0.410672666514614,0.387065945909249,0.339838954697334,0.500002473143785,0.215353105676542
26197,0.338283097871737,0.500000770806606,0.410131396965756,0.38601971233822,0.204746270958929
26254,0.499999999999997,0.409607211878753,0.385666857086139,0.337282434752334,0.206573588990614
26328,0.409679182985661,0.385885997280505,0.338851425602735,0.500000000000044,0.214209600279578
26533,0.500000000000002,0.410687071682355,0.38638183647841,0.339314912797228,0.209782139175538
26587,0.386159910026929,0.338684068339343,0.49999999999999,0.410325258843679,0.216208771254041
26752,0.409998835005511,0.386095714007946,0.338693222849981,0.500002352086216,0.215470228449659
26802,0.500001587954561,0.409884932882341,0.386226341689132,0.33817777837949,0.212464730875623
26885,0.500001631415578,0.4098569343397,0.385877607300855,0.337876875908251,0.210142799184611
26939,0.500000778148289,0.409780735492733,0.386038396179319,0.33877427773551,0.206049868728979
27021,0.499999999999997,0.409884077432165,0.386072519244531,0.337939490727318,0.206483806698112
27121,0.500000770294227,0.409846580862543,0.386159656414314,0.338934275676333,0.205978779154156
27190,0.500000000000035,0.409689736072014,0.385872482666193,0.337857715875712,0.209637437439803
27254,0.386431529843404,0.338781340908098,0.500000789801435,0.410540334684403,0.207913250066125
27451,0.500000770294227,0.410042430964001,0.385999290781787,0.338531568994655,0.206094408798838
27552,0.499999999999957,0.410668473860928,0.386583094960639,0.339450515324171,0.204979246749275
27700,0.500001587954561,0.41048408961665,0.386363993569429,0.340414618072621,0.210290802699033
27798,0.500000000000045,0.40952237811623,0.385668039095395,0.338456560610025,0.201822341408533
27847,0.500001596267716,0.410129085340537,0.386344336795769,0.339557365609057,0.210484829257008
27902,0.385754334981416,0.338677856462501,0.499999999999953,0.409529569681187,0.213214832685066
27960,0.33923887915509,0.49999999999996,0.410090910582198,0.386549127830712,0.207855968193317
28016,0.386682246216006,0.340851450119614,0.500001684917306,0.410413807007356,0.214818322116836
28071,0.410158030003479,0.386352808415195,0.339276225389779,0.500002382634064,0.209764496940093
28185,0.386454506793317,0.339308676186177,0.499999999999989,0.410489177929341,0.214177645827208
28364,0.500001640342278,0.411003685084137,0.387112115470711,0.340365974522223,0.214436647775389
28424,0.340731403671597,0.500000000000048,0.411071941355085,0.38702219886226,0.210086168512788
28554,0.409289631073423,0.38571482898891,0.337787775164439,0.500002343503146,0.207268158508813
28748,0.500000797968713,0.409543118307424,0.385834126710096,0.339002868925209,0.208019404780054
28824,0.500000000000002,0.409807647073927,0.386055231892936,0.3392204801156,0.206939006540419
29071,0.409156586017681,0.385430794300407,0.338127486173098,0.500002343503146,0.206290826321295
29122,0.499999999999997,0.410133736810979,0.386009130591527,0.339152535979909,0.2085579813737
29263,0.409340002690731,0.385431076413003,0.338202315599866,0.500002343503146,0.203464926350105
29314,0.385388198789583,0.338044354276995,0.500000000000039,0.408935077952303,0.198336553330122
29468,0.499999999999953,0.409817917484928,0.38604296230728,0.33954117195809,0.210854679550703
29520,0.500001646629911,0.40930262154558,0.385712953504291,0.339223294045861,0.209407545806456
29632,0.500001634165723,0.41015630392657,0.386243332806034,0.340131009352427,0.212518810736614
29689,0.499999999999953,0.409849310555159,0.385986276565684,0.339308158985918,0.213806271594813
29896,0.499999999999956,0.410342461704603,0.386513506232705,0.340043569969126,0.208270976516988
29958,0.500000000000045,0.409725372068354,0.385913298783157,0.339344565550311,0.20173513310148
30092,0.500000797968713,0.410062275032677,0.386086393445638,0.340180896813407,0.205040300382626
