nMillisecondsElapsed,nBlue,nGreen,nRed,nAlpha,nIr
51145,0.5,0.428789801793835,0.405501246903921,0.398782475510564,0.277491447429006
51213,0.5,0.428745269479342,0.40592834107985,0.398422609052612,0.273684338669169
51337,0.500002958232776,0.429035832759952,0.405882504695961,0.399067054956745,0.273445516708631
51536,0.406300621494676,0.401214301883529,0.500001994172788,0.429541281996556,0.270766513604927
51586,0.406805876391709,0.401226118672219,0.500001994172788,0.429929473133915,0.270808567731085
51638,0.405835229337274,0.400289309945196,0.500001994172788,0.428893131683979,0.271526203063322
51691,0.500003012655785,0.429347991599327,0.40633151259211,0.400885372384102,0.274024993285647
51747,0.405794178373453,0.400290648919898,0.500001994172788,0.428817812156366,0.269389107589081
51817,0.500000979412218,0.427827343855828,0.405246650011269,0.399764082253586,0.270914183790882
51874,0.500000979412218,0.428221104976109,0.405439954731553,0.399528933422342,0.270752158877984
51940,0.500002887973489,0.428615855785824,0.405471281355462,0.401314614106718,0.271653601373613
51993,0.5,0.428586071693885,0.405351351584814,0.400688341417777,0.272903959317635
52045,0.500000979412218,0.427911652483142,0.405038605084451,0.399998498469343,0.272929185730942
52110,0.405462599998967,0.400032810296638,0.5,0.428635276008419,0.269284307681557
52170,0.405397535032237,0.400551840896291,0.500000975483876,0.428616319399832,0.26676874905519
52245,0.500000979412218,0.428012734078198,0.40488284169173,0.400342773636163,0.26897928016041
52330,0.5,0.428402058006238,0.405128448713893,0.401361080991364,0.269082288017413
52373,0.405337691574031,0.402075506155069,0.500000975483876,0.42878560965009,0.268106191330733
52414,0.405259033148554,0.40140982480741,0.500000975483876,0.428341041851083,0.267870477406947
52471,0.500000979412218,0.428538427582947,0.40516589726479,0.400993392270437,0.270546219558101
52545,0.500000979412218,0.427913064298318,0.404926262941174,0.400984203796166,0.271716935666246
52636,0.500000979412218,0.427853841274968,0.404992936910067,0.401335120502121,0.267789589596391
52680,0.405646739997359,0.401911346853187,0.500000975483876,0.428833385299628,0.267758764255903
52813,0.500000979412218,0.427742422788111,0.404783515883542,0.401856604393791,0.269493435659119
52934,0.405214900946643,0.403169002450119,0.500000975483876,0.428265104585848,0.26485568787367
53100,0.500000979412218,0.42784524001369,0.404552402889164,0.403153680123262,0.266387097730934
53145,0.500000979412218,0.42825421420251,0.40479675405568,0.402803441904403,0.26684578978663
53399,0.404505116356562,0.403131608378461,0.5,0.427984050215416,0.260196141674754
53452,0.404396885396075,0.403959076065799,0.5,0.42792071841936,0.2605098086301
53509,0.5,0.42885037439195,0.405358835261367,0.404069896347241,0.263120267666387
53601,0.5,0.428288460517006,0.404231536893418,0.404488503750283,0.261703074650652
53671,0.427814249200395,0.404208968045608,0.403488269041174,0.500002981801623,0.260577457439015
53718,0.5000019664106,0.427860885976237,0.404348134471068,0.404096654873396,0.260756886759699
53832,0.40377340144157,0.403454305847592,0.5,0.427538745963986,0.259006663317027
53937,0.40386568179205,0.403770083891594,0.500000975483876,0.427900617056201,0.257742585835562
53979,0.403455781829147,0.403246385772253,0.5,0.427469111133083,0.258074812197356
54036,0.500002958232776,0.427920740344027,0.403638474402364,0.404076072725961,0.257506828098376
54111,0.427001920710894,0.402857850292373,0.403055699834778,0.5,0.258379222231758
54331,0.500000976748715,0.426523506643194,0.402003551447984,0.403114944514145,0.256100981855349
54438,0.500001924716745,0.427574830811923,0.402807093968659,0.403574228884145,0.253819500856981
54485,0.427418987182702,0.402267968056279,0.402856252895134,0.5,0.253504101754589
54533,0.5,0.42670352747558,0.401976482881906,0.402951299890462,0.250702321870623
54688,0.401134446894864,0.401940124719419,0.5,0.426301470695762,0.250629457778168
54743,0.500003021686449,0.426748442978657,0.401500511451624,0.401862511224355,0.251582181441727
54837,0.500000976748715,0.425962780718479,0.400453695269113,0.401326623945319,0.250382044158685
55000,0.500000990164375,0.425829772399501,0.400037475391163,0.400053285774274,0.252492206245943
55049,0.500003021686449,0.425590171034528,0.399951736118568,0.400172617907974,0.251082474853277
55097,0.425876834080195,0.40009219296698,0.400446455634833,0.500001988368328,0.250171587878176
55173,0.5,0.425132506663385,0.398884418454749,0.398393939947118,0.251504285935417
55332,0.500000998374064,0.424073839506414,0.397577430277951,0.39620375649902,0.249926540840684
55382,0.424425161224986,0.397945242679792,0.396975404467583,0.500002999691186,0.250209874542554
55444,0.500002958232776,0.423995110099458,0.39684165533298,0.395870858916378,0.250322045486268
55503,0.500000990164375,0.423126108794609,0.396151190350846,0.393984157331467,0.250345219994734
55550,0.5000019664106,0.422899496187,0.395742803728712,0.393971119822009,0.250850780141087
55615,0.500002958232776,0.42213656047949,0.39499469937164,0.392135296398556,0.250973859615566
55674,0.394635435893524,0.392083327008798,0.500002007012969,0.422318405809237,0.249199194399197
55826,0.5,0.420697059231323,0.392930688073156,0.388801499776041,0.251550590347767
55872,0.391889754322551,0.386805219542821,0.500002018582587,0.419948070461546,0.249400631224522
55947,0.5,0.419991852962841,0.391328376486488,0.38607110970222,0.25531423093759
56008,0.500003021686449,0.418084587958172,0.389729234535983,0.383564908246016,0.252858301940573
56103,0.387994257063361,0.380173170125962,0.5,0.416704987269058,0.255353891134892
56238,0.500000979412218,0.41575924355683,0.386054835530107,0.377428982507382,0.254336333191601
56411,0.384277464671413,0.373381539944411,0.500001994172788,0.414486206964756,0.254107584293543
56476,0.412933496843708,0.382755538216613,0.370706895728409,0.5,0.258770769884021
56535,0.38219301348234,0.369407668560788,0.500003042327324,0.412393155685674,0.257837733471118
56604,0.381251936737114,0.369072722756996,0.5,0.411841199056058,0.258751336642984
56673,0.380348119648492,0.367322339403052,0.500001994172788,0.411335850730269,0.25838143549992
56790,0.5,0.409881119102437,0.378809792869386,0.364030155297435,0.261934280583941
56839,0.377940381453127,0.362372718188536,0.5,0.408963838956088,0.259123084468037
56888,0.5,0.40906001911563,0.3777666815026,0.362551129301904,0.260597020024877
56935,0.5000019664106,0.407594029529655,0.376097403261803,0.360794162192599,0.261634614529438
57009,0.359195046296394,0.500002857080117,0.406748051636909,0.375642836844759,0.261495341926989
57106,0.374786542746858,0.357503269228116,0.500002878661369,0.406333818438337,0.2634606288509
57221,0.35687717451974,0.5,0.40619525578327,0.374030856505985,0.262064849197967
57339,0.354102809334459,0.5,0.405263090674796,0.373413224445208,0.265120315781755
57386,0.372808425189097,0.353533948525386,0.500001982031408,0.404631656055771,0.263802579731586
57584,0.371604327315559,0.350305947375947,0.500000975483876,0.403901153220618,0.262755708980695
57672,0.499999999999997,0.402596878935756,0.370436068041587,0.349298139747977,0.267391437820402
57719,0.5,0.402851186037823,0.370879540648349,0.349577315964985,0.265012985381144
57805,0.402456360715175,0.370221235593974,0.348127150486939,0.500003048559944,0.269701004017466
57849,0.5,0.401871406828766,0.369750811726734,0.347623995185253,0.269875249987592
57970,0.500001931884914,0.402717300711855,0.370399934012409,0.347173535286926,0.267919010504435
58043,0.401808337691887,0.369731949189734,0.345716134934872,0.5,0.271228439706934
58102,0.5,0.401900376199413,0.369686067247084,0.344995125707084,0.270738637391896
58153,0.369950331007255,0.343842479954612,0.500002985125305,0.402195955736436,0.268769232994837
58235,0.369312162020015,0.343648876364745,0.500002053602717,0.401402181951346,0.269577643837088
58280,0.500002967832621,0.401632770604946,0.369488482427068,0.343939431327825,0.268903382673328
58335,0.5,0.401650845253203,0.369524448522531,0.343344467179686,0.273957913108046
58414,0.5,0.4017212500486,0.369679675187223,0.342113633560286,0.274279312267386
58487,0.5,0.402098278635679,0.370221135434381,0.341542346961061,0.274469537410093
58539,0.500002055426809,0.401926606788375,0.369628300430171,0.340071995002411,0.274766226307864
58590,0.369863697365194,0.34128673589559,0.5,0.401749292334336,0.27317249036363
58667,0.5,0.401529523029673,0.368967051441727,0.337579128428009,0.272532080239381
58722,0.500003051935033,0.401870274702923,0.369626081108765,0.33788648080417,0.275052710657736
58772,0.369164388233171,0.337227052231965,0.500002026567767,0.401653482652594,0.273660892282343
58839,0.5,0.401220342758395,0.369056086312571,0.33552475864559,0.275664985499749
58902,0.500003021686449,0.402259604809589,0.369898990162239,0.336137155250696,0.277296476669417
58973,0.369660532307939,0.335171171768301,0.500002026567767,0.402088589751317,0.276842820546173
59017,0.369890677061518,0.335912445897726,0.500002026567767,0.401897201658291,0.276453962577469
59076,0.370952450169248,0.335039384104663,0.500001994172788,0.403488187640936,0.275871603286888
59120,0.5,0.401911956011349,0.369866389289574,0.334478004510882,0.276247934634327
59234,0.370700850928189,0.333958810085018,0.500002026567767,0.402539559903153,0.276620734008196
59280,0.500001013133862,0.403125821314572,0.371248582268529,0.333818719669115,0.279007551671638
59336,0.370900645515659,0.333836573916448,0.500002026567767,0.402706036175232,0.277774679979274
59408,0.5,0.4031731805725,0.371404303894999,0.333344714052225,0.280582325728768
59473,0.371830536897956,0.333128223104032,0.50000203836539,0.40402380198161,0.277633214252099
59631,0.372151647875824,0.3329639850695,0.50000203836539,0.404170751571944,0.279964768809252
59680,0.5,0.404188233040324,0.372043682198218,0.332228203123414,0.279863374121087
59742,0.333900461476229,0.500000976596225,0.405053356095876,0.373360788862506,0.278291625528815
59786,0.5,0.405050595422172,0.373207560850405,0.333368632326339,0.280087973713555
59870,0.373247716155088,0.333110419884429,0.500002985125305,0.405404689317313,0.280209068104285
59970,0.373466764916853,0.332554215473609,0.500002992271711,0.405109995484407,0.279112191412649
60065,0.500003021686449,0.405802674512855,0.374019754132496,0.333155806992384,0.278063956425051
60117,0.5,0.406379391667194,0.374567747118907,0.334115394443621,0.279183245910311
